Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
270,0.27372565180063246,0.01642011113888836,0.3267923891544342,0.23697178065776825
271,0.2770375423133373,0.01655366016167674,0.3299514949321747,0.2398388534784317
272,0.2803703995049,0.016689367060915696,0.3331294357776642,0.24273107945919037
273,0.28372412398457525,0.016827273088283457,0.3363267779350281,0.2456485480070114
274,0.2870986194908619,0.01696739504231705,0.3395443260669708,0.2485913187265396
275,0.2904937598109245,0.017109776961302964,0.3427828252315521,0.25155946612358093
276,0.29390943646430967,0.01725444594692589,0.3460429608821869,0.25455302000045776
277,0.2973455172777176,0.017401430416498644,0.34932565689086914,0.25757211446762085
278,0.3008018606901169,0.017550736502934844,0.35263150930404663,0.2606166899204254
279,0.30427829682826996,0.0177023920833552,0.35596126317977905,0.2636866867542267
280,0.3077746680378914,0.017856436011189684,0.3593156933784485,0.26678207516670227
281,0.3112908118963242,0.018012868260515024,0.3626955449581146,0.2699028551578522
282,0.3148265129327774,0.018171706540747044,0.3661014437675476,0.27304887771606445
283,0.3183815947175026,0.018332961503649447,0.3695342242717743,0.27622005343437195
284,0.3219558396935463,0.018496664233305843,0.37299445271492004,0.27941617369651794
285,0.3255490401387215,0.01866282642192582,0.37648287415504456,0.28263723850250244
286,0.32916096270084383,0.018831449261530395,0.3800002932548523,0.2858830690383911
287,0.3327913844585419,0.0190025546936935,0.3841058611869812,0.28915339708328247
288,0.3364400339126587,0.01917615700959241,0.3883770704269409,0.2924480140209198
289,0.340106700360775,0.019352283387243593,0.3926272988319397,0.29576677083969116
290,0.3437910956144333,0.01953093366246749,0.3968546986579895,0.29910948872566223
291,0.3474929600954056,0.01971212983651164,0.4010574519634247,0.3024757206439972
292,0.351212018430233,0.019895890245602288,0.4052339196205139,0.30586540699005127
293,0.3549479913711548,0.020082246135284153,0.40938273072242737,0.30927813053131104
294,0.3587005877494812,0.020271196939209812,0.4135024845600128,0.3127136528491974
295,0.36246951639652253,0.020462746225217727,0.4175920784473419,0.3159624934196472
296,0.36625447452068327,0.020656933309469293,0.4216504991054535,0.3191341161727905
297,0.37005515784025195,0.020853752876729803,0.42567694187164307,0.3223218321800232
298,0.3738712552189827,0.021053212915171343,0.4296706020832062,0.3255254924297333
299,0.37770244747400283,0.02125531488476318,0.4336310923099518,0.328745037317276
300,0.38154842317104337,0.021460035338973435,0.4375579059123993,0.33198028802871704
